GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,q,logFC
SIGLEC6,199.45897334272598,2.33242088214112,0.3417705435651419,6.824522844510598,8.82180359223705e-12,1.1863098103379e-09,8.93,2.33
AQP3,195.869833275303,1.88806027641685,0.276697760157518,6.82354738015231,8.88194281816332e-12,1.18839502249456e-09,8.93,1.89
C4orf19,1089.06414672717,1.21266263779646,0.17776016900346905,6.82190304270463,8.984229837356051e-12,1.19607051824721e-09,8.92,1.21
PRR15,881.252331451321,0.907696286981924,0.133173308753377,6.81590249186404,9.36738185289678e-12,1.24087517022502e-09,8.91,0.91
DAPP1,112.330841598448,1.99501481454,0.292848194311539,6.81245386958969,9.594782845948087e-12,1.26470637651591e-09,8.9,2.0
DAGLA,312.071576327366,-0.759827060144327,0.111738183984346,-6.8000663072417415,1.04571009928454e-11,1.37158015288424e-09,8.86,-0.76
OLFM2,2018.4197118440304,-0.6619405649318659,0.0973728708669023,-6.79799783079893,1.0608305248106099e-11,1.38459184086311e-09,8.86,-0.66
DDIT3,197.325096544593,1.06171628269242,0.15632472260409694,6.7917362334382,1.10791977735934e-11,1.43899863375462e-09,8.84,1.06
NKD1,878.404783163384,-1.19264858006658,0.175680519446478,-6.7887355059302905,1.13120606729476e-11,1.46211129843642e-09,8.84,-1.19
RP11-469N6.1,14.361152600871199,2.4874270278816097,0.3666421265793871,6.7843459536094,1.16613587487702e-11,1.4999774784770802e-09,8.82,2.49
POU2F3,100.09917993145001,1.3929920963216,0.20577042684355706,6.7696418658871185,1.29101567560554e-11,1.6526242008977498e-09,8.78,1.39
ST6GALNAC5,92.4473214511934,-1.70869021404043,0.252440292712836,-6.7686905116377485,1.29953189177986e-11,1.65556632299189e-09,8.78,-1.71
FAM43A,141.858692813642,1.97697633984278,0.29258147079333896,6.75701142140743,1.40867090209095e-11,1.7860605447177895e-09,8.75,1.98
PCDHB5,1359.8355054498,2.48636757783016,0.368364645496136,6.74974541729263,1.4810479520025e-11,1.8601123948122e-09,8.73,2.49
C12orf75,1139.1381058576899,1.54903752045813,0.229477219429124,6.750288870989912,1.47551086402942e-11,1.8601123948122e-09,8.73,1.55
OSTF1,869.774259329915,0.760886747305515,0.112778025166413,6.746764240487161,1.51178619775754e-11,1.88980372307475e-09,8.72,0.76
CSF1R,366.967297277108,2.18730796942354,0.32471151585497404,6.736157674187501,1.62629805308853e-11,2.01881447786681e-09,8.69,2.19
MAFF,638.364676991461,1.40701610532864,0.20888585330195605,6.735813283127031,1.6301551593982e-11,2.01881447786681e-09,8.69,1.41
CYP1B1,218.87769036487597,2.07133479920728,0.307790452931993,6.729691514067018,1.7002316646197e-11,2.09585038435945e-09,8.68,2.07
CEBPB,567.4195720347482,1.06512227455116,0.15831351055312198,6.727930363174878,1.7209324073414498e-11,2.11159199437204e-09,8.68,1.07
STMN3,773.128435696723,-0.7612425226917081,0.113318496463206,-6.717725229780831,1.8458332949101106e-11,2.25445675735214e-09,8.65,-0.76
SUSD2,431.250930888501,1.61475231161892,0.240502205456872,6.7140852556900406,1.8924964072466305e-11,2.30089540362323e-09,8.64,1.61
MTUS2,270.71137354804904,1.85922205474156,0.27694674414381704,6.71328366935439,1.90292658930323e-11,2.30306015303581e-09,8.64,1.86
RP4-555D20.2,58.5387158503613,-1.71607526129919,0.255667128468124,-6.7121466556196,1.91781793043435e-11,2.3105801002599603e-09,8.64,-1.72
PARP12,251.22353070612004,1.6583968251898402,0.247324908923114,6.70533684783602,2.00942291154155e-11,2.410040290211961e-09,8.62,1.66
GPR37,937.822896295876,0.742589694772332,0.110868329891236,6.69794246473114,2.11374450150047e-11,2.52379197744177e-09,8.6,0.74
LYPD5,185.808408448765,2.04018783632702,0.30527358756854905,6.68314560908058,2.3386699090735e-11,2.77988504459782e-09,8.56,2.04
EPB41L4B,1069.3370423747501,1.00306594800508,0.150227078178333,6.676998315938442,2.43885751520414e-11,2.88608978665891e-09,8.54,1.0
CLGN,73.8257317579,-1.28067185375409,0.191891349127458,-6.67394262210042,2.4902101019097e-11,2.9338200961702503e-09,8.53,-1.28
SIAH2,1124.89740821921,0.848649872070519,0.127229028626188,6.67025348880042,2.55361966382732e-11,2.9952721219852894e-09,8.52,0.85
VWA2,823.664974546293,-0.742183581103542,0.111477753588794,-6.65768332434486,2.7817732633545803e-11,3.24857433816137e-09,8.49,-0.74
ATOH8,102.815856494625,-1.16667296051221,0.17562516824434898,-6.64297134730145,3.0742162013889696e-11,3.5744139990472897e-09,8.45,-1.17
NKAPL,4.956594085454519,2.57186512136959,0.38729463774166,6.640590575604921,3.1242877202043796e-11,3.61683847122443e-09,8.44,2.57
LURAP1L,192.375715881124,1.21844761201185,0.183768262565454,6.630348434501151,3.34895389953251e-11,3.86014054237891e-09,8.41,1.22
SLC12A2,3742.1749961372893,0.7878372248540291,0.118867919566038,6.62783724768008,3.40640737423693e-11,3.90769211538505e-09,8.41,0.79
GRAMD2,1313.93784510418,1.5206987498251998,0.22946087457728,6.62726816772872,3.41956081606218e-11,3.90769211538505e-09,8.41,1.52
CD9,3176.1225042100896,1.33428457767708,0.201429568426532,6.62407504568396,3.4942921831192197e-11,3.97602665246719e-09,8.4,1.33
EFHD1,705.3883112601311,1.53633176674807,0.232132329000175,6.6183446888473405,3.63243264881716e-11,4.11562347691088e-09,8.39,1.54
CABLES1,387.392066372942,-0.892379148332014,0.134922611083259,-6.6140074014824295,3.74053025597238e-11,4.22014231336952e-09,8.37,-0.89
CCR1,25.636321849679494,2.1364424910576103,0.323159807394399,6.6111021301922,3.814691834337021e-11,4.28565336628934e-09,8.37,2.14
SDCBP,14169.967935318702,0.469815644763426,0.0710832012566707,6.60937656798816,3.85941853948887e-11,4.31768395094246e-09,8.36,0.47
RP11-736K20.4,153.570401489961,-1.51154792364752,0.22887478235414,-6.6042571754746,3.99515462299704e-11,4.4508362758125204e-09,8.35,-1.51
HIST1H1C,202.68854699266998,1.2606620164675502,0.19099801883979506,6.60039315656446,4.1006883065743403e-11,4.54937195211868e-09,8.34,1.26
BICD1,1348.0189176757801,-0.867280524949466,0.13141605676369802,-6.59950196579815,4.125412825063969e-11,4.5578108663964e-09,8.34,-0.87
PDPK2P,95.0529404414092,-1.96467839880448,0.29806824649782004,-6.59137100945385,4.35783351719024e-11,4.79469732350031e-09,8.32,-1.96
NUDT4,2214.5741169461,0.624494679414907,0.0947856576678919,6.58849339425379,4.4431201719733e-11,4.8684163662123915e-09,8.31,0.62
CROCCP2,1177.46584905132,-0.60091869519577,0.0912327180902442,-6.58665781064818,4.4983739619789705e-11,4.908758406215251e-09,8.31,-0.6
DCX,81.10132788169271,-1.85895912120347,0.282304633308514,-6.58494017408465,4.55068591802769e-11,4.945574010343071e-09,8.31,-1.86
ABCB1,187.608763329679,-1.92771151905106,0.29278070439423304,-6.5841481016979015,4.57500916434567e-11,4.95179650446617e-09,8.31,-1.93
RP11-773H22.2,3.49946996981177,2.57941200491918,0.3919194484459089,6.58148508615075,4.6577223616351295e-11,5.02091156278935e-09,8.3,2.58
MXD1,757.8771997452528,1.3376753866851898,0.203472978276816,6.57421638005093,4.89100619529712e-11,5.25112624822504e-09,8.28,1.34
RFX6,201.40466417668998,-1.23814206308786,0.188390287123864,-6.57221814346405,4.9571164710424996e-11,5.3007302473083285e-09,8.28,-1.24
EIF4E3,981.719128312412,-0.729337722244823,0.111106219110142,-6.564328514516518,5.22678561388978e-11,5.56673575021717e-09,8.25,-0.73
ADAM12,78.64878379646859,1.99959084526844,0.305225070217894,6.55120119668077,5.70760980236442e-11,6.05461428676315e-09,8.22,2.0
DDX60,527.428460713463,2.2745295502088703,0.347275657245085,6.54963716216841,5.7677045195509904e-11,6.09408335466527e-09,8.22,2.27
SLN,68.2664559921162,2.48308724518835,0.37940202802036,6.544738988730692,5.959938454572659e-11,6.272305189385438e-09,8.2,2.48
SEMA7A,688.0252134188811,1.49534555395878,0.228605095955392,6.5411733177224,6.103804332884461e-11,6.39842103021188e-09,8.19,1.5
COL25A1,654.503139069772,-0.90810856189739,0.138874208449943,-6.53907282016816,6.19013817951341e-11,6.438227311239221e-09,8.19,-0.91
CD4,94.48911612287331,-1.22660489630715,0.18757715575045,-6.53920191613847,6.184797853276429e-11,6.438227311239221e-09,8.19,-1.23
MX1,1291.0375044705302,2.5328702995623,0.387518877774665,6.53612106359142,6.31348170826108e-11,6.54096357837196e-09,8.18,2.53
LINC00472,142.769957015915,-1.12032839474367,0.171429516185191,-6.53521295325488,6.351909659413779e-11,6.55526924773455e-09,8.18,-1.12
DLX6-AS1,313.043867784683,-1.08240083097785,0.165712759985684,-6.53178929052511,6.49885453588441e-11,6.65706548725215e-09,8.18,-1.08
BTG1,3554.8565484345204,1.03217823971074,0.158024757701276,6.53175018095538,6.5005521921639e-11,6.65706548725215e-09,8.18,1.03
ERC2,343.82122034077906,-0.5547016015145899,0.0849700889849431,-6.52819843007208,6.656547359868611e-11,6.790698467580899e-09,8.17,-0.55
NCMAP,58.20552791161121,2.3518982061635496,0.36042556886327,6.52533673895861,6.784892630846628e-11,6.895211877439789e-09,8.16,2.35
FGF2,614.924739148385,-0.973426976130443,0.14933970616649694,-6.51820604926849,7.115320888612091e-11,7.203518402288421e-09,8.14,-0.97
MATN2,7652.71535124355,1.20248510324833,0.184691097395626,6.5107908296872985,7.475618084892501e-11,7.5396139063768e-09,8.12,1.2
RP11-706O15.7,53.0849408045018,2.56873479701534,0.394774093667344,6.506847430520308,7.6744284282062e-11,7.71091816337428e-09,8.11,2.57
LASP1,10047.376390551899,0.781281970458616,0.120112785902276,6.504569555936098,7.79161589271238e-11,7.79923175787067e-09,8.11,0.78
SLC35B2,3817.58595877622,0.290127128291825,0.0446603684393972,6.4962994805006815,8.23197097356664e-11,8.20915577311555e-09,8.09,0.29
ANKS1A,7077.75722127557,0.722617142575615,0.111357766764691,6.489149015556031,8.63225551456393e-11,8.576210273536541e-09,8.07,0.72
LTB4R,468.81250057051597,-0.8766858119254641,0.135121941546688,-6.48810845885118,8.692070184232009e-11,8.60353385596139e-09,8.07,-0.88
HS6ST3,1085.11156759268,-1.22455777534689,0.1888143892571,-6.48551087745471,8.843161918458408e-11,8.720667749661981e-09,8.06,-1.22
CYP3A5,230.37438992084202,1.4649954573658002,0.22600311960250896,6.482191307546611,9.03999109879595e-11,8.88187464931886e-09,8.05,1.46
CTD-2368P22.1,749.841420600466,-0.9107479422542272,0.140556831908492,-6.479570789181969,9.198390384176209e-11,9.00427729298072e-09,8.05,-0.91
PAPPA2,715.5354436719099,2.3680797632164903,0.36623572818289896,6.4659987570461,1.0063190488528e-10,9.81474395412254e-09,8.01,2.37
HIST3H2A,189.125164498414,0.943416067303618,0.14598859287197302,6.46225878847233,1.03151492056537e-10,1.0023765063859e-08,8.0,0.94
RP11-24F11.2,10.3648450911045,2.4495669267368503,0.37945919352187296,6.45541594078059,1.0792207183663901e-10,1.04492112171722e-08,7.98,2.45
HEXIM1,2965.7766836903,0.743939000408912,0.115279616463336,6.453343819421152,1.09408750926666e-10,1.0554773196280501e-08,7.98,0.74
GGT2,48.43532146267179,-1.67533133738077,0.259749666143787,-6.44979207193042,1.12003710897011e-10,1.0766103994021e-08,7.97,-1.68
FAM155A,84.68079091253371,-1.7018418251727598,0.264209468097895,-6.44125979823777,1.18485853178724e-10,1.134821700265e-08,7.95,-1.7
B3GAT1,108.79461794423099,-1.79519347044489,0.279189688503792,-6.43001351541858,1.27592599933071e-10,1.2176632852394099e-08,7.91,-1.8
CEBPA,400.435961687996,1.3276593369083405,0.206529085830248,6.428437580939961,1.28922171153572e-10,1.2259577604053602e-08,7.91,1.33
AMH,111.244109468115,-2.0414331088592,0.31765686828490103,-6.426535399285848,1.30545032311119e-10,1.23697225278145e-08,7.91,-2.04
NRSN1,46.21552795814471,-1.8693917617399496,0.291105567809769,-6.42169703521972,1.34763432007303e-10,1.2679191309634098e-08,7.9,-1.87
NID2,1925.79964910625,1.64960904676024,0.256863205675263,6.4221305750024005,1.34380073768183e-10,1.2679191309634098e-08,7.9,1.65
C1QTNF6,7034.08373959192,1.1567938539844098,0.18033137573713,6.414822984940059,1.40986582780014e-10,1.32179885672559e-08,7.88,1.16
RP11-122D10.1,76.6248961441497,-0.94802966629215,0.148260165122439,-6.394365374605041,1.61215515175954e-10,1.5061488796754198e-08,7.82,-0.95
C1orf115,1467.7837279596301,1.116569363019,0.17469285139627602,6.3916145056568885,1.64143292993151e-10,1.52813962211037e-08,7.82,1.12
SOSTDC1,385.294589316754,-0.963296725765446,0.15074098519322798,-6.39041017630765,1.6544136536914205e-10,1.5348577680553202e-08,7.81,-0.96
VAV3,1031.15194912885,1.57687786933407,0.2470600517710789,6.382569169034151,1.74141326354415e-10,1.60996074844189e-08,7.79,1.58
RP11-288L9.4,42.6555384532721,2.51736715461638,0.394764634977388,6.37688113769506,1.8073061691767e-10,1.66509806437712e-08,7.78,2.52
RP11-141M3.6,199.738801796194,1.33441707308101,0.20935078379354,6.37407249641346,1.84073508012769e-10,1.69004869805103e-08,7.77,1.33
DLX6,242.69369629909698,-1.27890419705845,0.200697490047924,-6.3722979134072,1.86216708622868e-10,1.69801578212071e-08,7.77,-1.28
GRM8,95.65987242207451,-1.4312048338593302,0.224586910313936,-6.37261019290368,1.85837802709594e-10,1.69801578212071e-08,7.77,-1.43
DDX60L,320.104823902555,1.81461139108394,0.28488811370668105,6.3695580958925415,1.89573603369507e-10,1.7196129179691398e-08,7.76,1.81
GATM,332.894471525151,-1.1026032276636202,0.173111800990784,-6.369312902719541,1.89876886457946e-10,1.7196129179691398e-08,7.76,-1.1
HOPX,520.2690283948069,2.30899526763823,0.36255938395105297,6.36859882779907,1.90762839372649e-10,1.72178012241904e-08,7.76,2.31
BLNK,113.849027046347,1.9597897466225704,0.307856879222224,6.36591182101835,1.94132944873836e-10,1.7404317539783306e-08,7.76,1.96
AD000090.2,843.410034347308,-0.5392247595770039,0.0847050701455122,-6.36590889601634,1.94136644982935e-10,1.7404317539783306e-08,7.76,-0.54
ENG,109.55442050825899,1.13184296587833,0.177828422049071,6.364803515863169,1.95539887984843e-10,1.74128597240282e-08,7.76,1.13
CNKSR2,452.377364816667,-1.46948771423132,0.23086325174046,-6.36518676382217,1.95052248996922e-10,1.74128597240282e-08,7.76,-1.47
GPR37L1,50.1182178702225,1.1199243431176,0.17597655082017802,6.36405440325966,1.96496489321032e-10,1.7439718415539397e-08,7.76,1.12
ARHGDIB,1842.57173888427,1.4838348463376998,0.233241015536396,6.361809233788708,1.9939099145202e-10,1.76378223867159e-08,7.75,1.48
OTX2,52.3047103314464,-1.75945973857671,0.276731986113391,-6.3579919447973605,2.0440818721706296e-10,1.8021762890203706e-08,7.74,-1.76
IL20RB,143.817846923967,1.42945394194775,0.224971793019358,6.353925186633298,2.0988894378498298e-10,1.8443904347257305e-08,7.73,1.43
GAST,61.5321475528164,2.46244614311775,0.387991075517404,6.3466566591357,2.2004446353251398e-10,1.92727101513708e-08,7.72,2.46
RP11-650P15.1,9.924369021674279,2.03460481949495,0.3208837708811789,6.34062861424162,2.2882955097376202e-10,1.9976444669598e-08,7.7,2.03
CLEC1A,134.425048530182,1.8880773233546695,0.2978312574758211,6.339419641029309,2.3063226859582998e-10,2.0068022168733895e-08,7.7,1.89
ZNF165,485.85251277297004,0.4763197825398071,0.0753113546257398,6.32467421289766,2.53767406176038e-10,2.2009156211215602e-08,7.66,0.48
LINC00346,109.82621136329901,1.47675533376992,0.233942072605571,6.31248290366199,2.74593805183419e-10,2.37380995351094e-08,7.62,1.48
FGD3,952.729590541848,0.8616549774870419,0.136529400897438,6.311131315476331,2.77003025755671e-10,2.38688756109078e-08,7.62,0.86
TRIM22,379.174170137437,1.47808654633775,0.2344706111926,6.30393096524841,2.90189787004261e-10,2.49244944154047e-08,7.6,1.48
ZNF389,80.6757645449627,-0.926066913558948,0.146924751456335,-6.30300139615462,2.919362608205161e-10,2.49938742141706e-08,7.6,-0.93
GPR81,158.76880470233,1.63488129635459,0.25943764312297696,6.30163486175225,2.94522354484522e-10,2.5134462213156702e-08,7.6,1.63
PRKCB,65.6436968358708,-1.6031111293686795,0.254552855536731,-6.297753470447152,3.01990294161062e-10,2.5689436333330496e-08,7.59,-1.6
PXDC1,1799.34828735249,1.06161068607078,0.168622532990064,6.2957818699908605,3.058542242571961e-10,2.59352693473634e-08,7.59,1.06
TRHDE,22.2424078498876,2.28742396240641,0.363467146551341,6.2933444854920495,3.10697768735045e-10,2.62623453661565e-08,7.58,2.29
TRIML1,7.301330962505982,2.36047362329871,0.37662206793943503,6.26748622621418,3.66923067410084e-10,3.0916751876142004e-08,7.51,2.36
EDDM3A,65.4629599677013,2.10427411364743,0.335907806124,6.26443945417166,3.741689023274169e-10,3.14278271084221e-08,7.5,2.1
RP11-611O2.2,7.62492990502565,2.4438663984251803,0.390217426487332,6.2628325454976,3.780465274469511e-10,3.16536693075551e-08,7.5,2.44
CTSL,5120.34228850411,0.87208735992938,0.139296612179953,6.26065017864726,3.8337566610813204e-10,3.19992491717716e-08,7.49,0.87
ACKR2,656.986389180063,1.32538873837824,0.211915419851968,6.25432891718817,3.9922882969541e-10,3.32183338108437e-08,7.48,1.33
RP3-331H24.7,88.4373156979506,-1.08592476883388,0.17374033877378695,-6.25027426847475,4.0973252392235005e-10,3.398610025531609e-08,7.47,-1.09
ELF3,4564.89492249421,0.655053494303829,0.104814084510534,6.24967052245726,4.11319445333639e-10,3.40117750045138e-08,7.47,0.66
SAMD9,56.7861130023542,2.38416017241352,0.38173270348963,6.2456272428812,4.22102741111777e-10,3.47104869716026e-08,7.46,2.38
FBXO32,205.229681228031,1.41280799739765,0.226211214335744,6.24552589731805,4.2237654092988893e-10,3.47104869716026e-08,7.46,1.41
NAPSB,18.7617984871713,-1.9606856933374,0.314015378606628,-6.24391614843037,4.26748828993715e-10,3.49618902178051e-08,7.46,-1.96
SLC4A10,14.4423278730618,-1.99371748760868,0.31966521372357104,-6.23689222979618,4.4634925948755993e-10,3.6455507310171095e-08,7.44,-1.99
GPM6B,538.577925974822,-1.2845564361818602,0.20614624207345106,-6.2312871836109816,4.6261813995555294e-10,3.7668717414240196e-08,7.42,-1.28
SLC6A9,508.74961272254995,-0.666361038482033,0.106983318929575,-6.22864428912218,4.70488656263026e-10,3.8060518104279e-08,7.42,-0.67
RP11-184M15.1,15.0416725742809,2.12553373545586,0.341224842768838,6.229129503609428,4.69033963633399e-10,3.8060518104279e-08,7.42,2.13
CGB8,693.0174579593498,2.33163264563377,0.374364894444985,6.2282352865659,4.71718281920381e-10,3.8060518104279e-08,7.42,2.33
C1orf87,17.3197981990578,-1.71263393815898,0.275095500373638,-6.22559778634277,4.79723329103512e-10,3.85894663465563e-08,7.41,-1.71
BAIAP2L1,2456.4087137218303,0.489151512693109,0.0785966287679925,6.223568623242401,4.859721098585578e-10,3.89743777020903e-08,7.41,0.49
METAP1D,782.9193077225281,-0.471347101931024,0.0757819849160307,-6.219777727560111,4.97859650327294e-10,3.98078409898334e-08,7.4,-0.47
CDKN2A,216.177655561359,-1.53609012174684,0.247144531763566,-6.21535144146488,5.12099031151541e-10,4.082379881269741e-08,7.39,-1.54
TRPC4,70.1709478182372,-1.7349170582996898,0.279566387567084,-6.20574266240565,5.44391977899455e-10,4.3268599413584704e-08,7.36,-1.73
ZNF662,101.73003699143801,2.30698125057859,0.3722100537867911,6.19806269902659,5.71623709607237e-10,4.5163361697336105e-08,7.35,2.31
SLC15A2,942.2815325514572,1.64675588163167,0.265684760272362,6.19815709393164,5.71281070251319e-10,4.5163361697336105e-08,7.35,1.65
HRH1,175.89794299125703,1.5708514459358098,0.253800087969375,6.18932585289474,6.04220642117121e-10,4.75767850780838e-08,7.32,1.57
GJA10,11.0920099025729,-2.40885888371949,0.389220637456427,-6.18892898244421,6.057436393551571e-10,4.75767850780838e-08,7.32,-2.41
RP11-817I4.1,85.5973616694114,-0.906127955432851,0.146425237928762,-6.18833179478045,6.080424183836542e-10,4.76168747996564e-08,7.32,-0.91
